eventdate,timestamp_local,actividad,http_4xx,http_5xx,sum_downloadTime,avg_downloadTime,is_anomaly,anomaly_type
2025-02-14,2025-02-14 10:45:00,938,9,0,209008,222.82,0,
2025-02-14,2025-02-14 10:50:00,836,8,0,260029,311.04,0,
2025-02-14,2025-02-14 10:55:00,811,10,0,199516,246.01,0,
2025-02-14,2025-02-14 11:00:00,1165,12,0,271501,233.05,0,
2025-02-14,2025-02-14 11:05:00,986,14,0,281643,285.64,0,
2025-02-14,2025-02-14 11:10:00,1081,9,0,261043,241.48,0,
2025-02-14,2025-02-14 11:15:00,992,15,0,238548,240.47,0,
2025-02-14,2025-02-14 11:20:00,985,10,0,237764,241.38,0,
2025-02-14,2025-02-14 11:25:00,990,13,0,237434,239.83,0,
2025-02-14,2025-02-14 11:30:00,776,6,0,157877,203.45,0,
2025-02-14,2025-02-14 11:35:00,1284,17,0,392216,305.46,0,
2025-02-14,2025-02-14 11:40:00,1096,8,0,212886,194.24,0,
2025-02-14,2025-02-14 11:45:00,799,5,0,212198,265.58,0,
2025-02-14,2025-02-14 11:50:00,1162,5,0,233958,201.34,0,
2025-02-14,2025-02-14 11:55:00,943,10,0,261781,277.6,0,
2025-02-14,2025-02-14 12:00:00,955,8,0,253929,265.89,0,
2025-02-14,2025-02-14 12:05:00,780,11,0,210556,269.94,0,
2025-02-14,2025-02-14 12:10:00,990,14,0,260275,262.9,0,
2025-02-14,2025-02-14 12:15:00,1124,7,0,326593,290.56,0,
2025-02-14,2025-02-14 12:20:00,793,6,0,237499,299.49,0,
2025-02-14,2025-02-14 12:25:00,1004,15,0,200464,199.67,0,
2025-02-14,2025-02-14 12:30:00,870,7,0,170896,196.43,0,
2025-02-14,2025-02-14 12:35:00,841,7,0,178720,212.51,0,
2025-02-14,2025-02-14 12:40:00,990,15,0,251078,253.61,0,
2025-02-14,2025-02-14 12:45:00,986,12,0,235191,238.53,0,
2025-02-14,2025-02-14 12:50:00,954,9,0,276840,290.19,0,
2025-02-14,2025-02-14 12:55:00,933,11,0,218894,234.61,0,
2025-02-14,2025-02-14 13:00:00,774,4,0,237949,307.43,0,
2025-02-14,2025-02-14 13:05:00,763,16,0,188710,247.33,0,
2025-02-14,2025-02-14 13:10:00,850,12,0,206517,242.96,0,
2025-02-14,2025-02-14 13:15:00,840,7,0,242840,289.1,0,
2025-02-14,2025-02-14 13:20:00,963,12,0,257956,267.87,0,
2025-02-14,2025-02-14 13:25:00,925,8,0,289165,312.61,0,
2025-02-14,2025-02-14 13:30:00,934,10,0,202671,216.99,0,
2025-02-14,2025-02-14 13:35:00,977,5,0,201737,206.49,0,
2025-02-14,2025-02-14 13:40:00,820,18,0,200013,243.92,0,
2025-02-14,2025-02-14 13:45:00,827,9,0,184444,223.03,0,
2025-02-14,2025-02-14 13:50:00,872,10,0,243469,279.21,0,
2025-02-14,2025-02-14 13:55:00,712,8,0,179482,252.08,0,
2025-02-14,2025-02-14 14:00:00,1073,21,0,246613,229.84,0,
2025-02-14,2025-02-14 14:05:00,973,9,0,264869,272.22,0,
2025-02-14,2025-02-14 14:10:00,929,18,0,274510,295.49,0,
2025-02-14,2025-02-14 14:15:00,1026,13,0,337188,328.64,0,
2025-02-14,2025-02-14 14:20:00,938,13,0,201385,214.7,0,
2025-02-14,2025-02-14 14:25:00,1040,7,0,304875,293.15,0,
2025-02-14,2025-02-14 14:30:00,1000,8,0,278956,278.96,0,
2025-02-14,2025-02-14 14:35:00,826,9,0,205785,249.13,0,
2025-02-14,2025-02-14 14:40:00,747,6,0,206669,276.67,0,
2025-02-14,2025-02-14 14:45:00,894,8,0,179676,200.98,0,
2025-02-14,2025-02-14 14:50:00,874,8,0,210657,241.03,0,
2025-02-14,2025-02-14 14:55:00,721,10,0,145206,201.4,0,
2025-02-14,2025-02-14 15:00:00,784,8,0,169016,215.58,0,
2025-02-14,2025-02-14 15:05:00,785,12,0,200708,255.68,0,
2025-02-14,2025-02-14 15:10:00,867,8,0,258191,297.8,0,
2025-02-14,2025-02-14 15:15:00,23,7,0,6081,264.39,1,drop_actividad
2025-02-14,2025-02-14 15:20:00,923,7,0,192913,209.01,0,
2025-02-14,2025-02-14 15:25:00,1001,10,0,257842,257.58,0,
2025-02-14,2025-02-14 15:30:00,702,4,0,169884,242.0,0,
2025-02-14,2025-02-14 15:35:00,681,5,0,208553,306.25,0,
2025-02-14,2025-02-14 15:40:00,960,13,0,171539,178.69,0,
2025-02-14,2025-02-14 15:45:00,758,6,0,201660,266.04,0,
2025-02-14,2025-02-14 15:50:00,788,11,0,157274,199.59,0,
2025-02-14,2025-02-14 15:55:00,970,6,0,283675,292.45,0,
2025-02-14,2025-02-14 16:00:00,725,10,0,230575,318.03,0,
2025-02-14,2025-02-14 16:05:00,807,9,0,135316,167.68,0,
2025-02-14,2025-02-14 16:10:00,779,7,0,242836,311.73,0,
2025-02-14,2025-02-14 16:15:00,786,9,0,167982,213.72,0,
2025-02-14,2025-02-14 16:20:00,738,13,0,183398,248.51,0,
2025-02-14,2025-02-14 16:25:00,670,3,0,144172,215.18,0,
2025-02-14,2025-02-14 16:30:00,736,15,0,227592,309.23,0,
2025-02-14,2025-02-14 16:35:00,661,9,0,144531,218.66,0,
2025-02-14,2025-02-14 16:40:00,600,2,0,107510,179.18,0,
2025-02-14,2025-02-14 16:45:00,643,11,0,168448,261.97,0,
2025-02-14,2025-02-14 16:50:00,775,2,0,173916,224.41,0,
2025-02-14,2025-02-14 16:55:00,771,10,0,194058,251.7,0,
2025-02-14,2025-02-14 17:00:00,579,10,0,168723,291.4,0,
2025-02-14,2025-02-14 17:05:00,695,7,0,175420,252.4,0,
2025-02-14,2025-02-14 17:10:00,653,10,0,202009,309.36,0,
2025-02-14,2025-02-14 17:15:00,708,13,0,137083,193.62,0,
2025-02-14,2025-02-14 17:20:00,711,14,0,174232,245.05,0,
2025-02-14,2025-02-14 17:25:00,569,11,0,114935,201.99,0,
2025-02-14,2025-02-14 17:30:00,701,9,0,200222,285.62,0,
2025-02-14,2025-02-14 17:35:00,775,13,0,142207,183.49,0,
2025-02-14,2025-02-14 17:40:00,647,14,0,154719,239.13,0,
2025-02-14,2025-02-14 17:45:00,629,12,0,157200,249.92,0,
2025-02-14,2025-02-14 17:50:00,742,6,0,201388,271.41,0,
2025-02-14,2025-02-14 17:55:00,585,6,0,167201,285.81,0,
2025-02-14,2025-02-14 18:00:00,636,3,0,130679,205.47,0,
2025-02-14,2025-02-14 18:05:00,568,6,0,139053,244.81,0,
2025-02-14,2025-02-14 18:10:00,697,6,0,209464,300.52,0,
2025-02-14,2025-02-14 18:15:00,682,7,0,143849,210.92,0,
2025-02-14,2025-02-14 18:20:00,553,11,0,149872,271.02,0,
2025-02-14,2025-02-14 18:25:00,622,3,0,168100,270.26,0,
2025-02-14,2025-02-14 18:30:00,642,3,0,158033,246.16,0,
2025-02-14,2025-02-14 18:35:00,456,3,0,105357,231.05,0,
2025-02-14,2025-02-14 18:40:00,490,9,0,125626,256.38,0,
2025-02-14,2025-02-14 18:45:00,490,6,0,121101,247.14,0,
2025-02-14,2025-02-14 18:50:00,501,7,0,161594,322.54,0,
2025-02-14,2025-02-14 18:55:00,479,3,0,108057,225.59,0,
2025-02-14,2025-02-14 19:00:00,513,4,0,158746,309.45,0,
2025-02-14,2025-02-14 19:05:00,450,8,0,116732,259.4,0,
2025-02-14,2025-02-14 19:10:00,437,4,0,100409,229.77,0,
2025-02-14,2025-02-14 19:15:00,498,9,0,137992,277.09,0,
2025-02-14,2025-02-14 19:20:00,463,5,0,129904,280.57,0,
2025-02-14,2025-02-14 19:25:00,372,0,0,93962,252.59,0,
2025-02-14,2025-02-14 19:30:00,351,3,0,94125,268.16,0,
2025-02-14,2025-02-14 19:35:00,465,3,0,104271,224.24,0,
2025-02-14,2025-02-14 19:40:00,312,6,0,78459,251.47,0,
2025-02-14,2025-02-14 19:45:00,376,2,0,116127,308.85,0,
2025-02-14,2025-02-14 19:50:00,394,4,0,114249,289.97,0,
2025-02-14,2025-02-14 19:55:00,377,5,0,93157,247.1,0,
2025-02-14,2025-02-14 20:00:00,365,3,0,97923,268.28,0,
2025-02-14,2025-02-14 20:05:00,328,2,0,86326,263.19,0,
2025-02-14,2025-02-14 20:10:00,358,4,0,75464,210.79,0,
2025-02-14,2025-02-14 20:15:00,320,2,0,77826,243.21,0,
2025-02-14,2025-02-14 20:20:00,301,2,0,62542,207.78,0,
2025-02-14,2025-02-14 20:25:00,238,3,0,59431,249.71,0,
2025-02-14,2025-02-14 20:30:00,859,2,0,201788,234.91,1,spike_actividad
2025-02-14,2025-02-14 20:35:00,242,5,0,57389,237.14,0,
2025-02-14,2025-02-14 20:40:00,279,7,0,57096,204.65,0,
2025-02-14,2025-02-14 20:45:00,231,3,0,64052,277.28,0,
2025-02-14,2025-02-14 20:50:00,243,2,0,55701,229.22,0,
2025-02-14,2025-02-14 20:55:00,214,3,0,55897,261.2,0,
2025-02-14,2025-02-14 21:00:00,199,0,0,51488,258.73,0,
2025-02-14,2025-02-14 21:05:00,202,2,0,41305,204.48,0,
2025-02-14,2025-02-14 21:10:00,192,1,0,47242,246.05,0,
2025-02-14,2025-02-14 21:15:00,197,1,0,44138,224.05,0,
2025-02-14,2025-02-14 21:20:00,166,3,0,39183,236.04,0,
2025-02-14,2025-02-14 21:25:00,130,0,0,31459,241.99,0,
2025-02-14,2025-02-14 21:30:00,153,3,0,38710,253.01,0,
2025-02-14,2025-02-14 21:35:00,155,4,0,32164,207.51,0,
2025-02-14,2025-02-14 21:40:00,123,2,0,31047,252.41,0,
2025-02-14,2025-02-14 21:45:00,147,5,0,37715,256.56,0,
2025-02-14,2025-02-14 21:50:00,139,2,0,30947,222.64,0,
2025-02-14,2025-02-14 21:55:00,124,2,0,30480,245.81,0,
2025-02-14,2025-02-14 22:00:00,115,1,0,28206,245.27,0,
2025-02-14,2025-02-14 22:05:00,141,3,0,40421,286.67,0,
2025-02-14,2025-02-14 22:10:00,96,0,0,19870,206.98,0,
2025-02-14,2025-02-14 22:15:00,110,2,0,26001,236.37,0,
2025-02-14,2025-02-14 22:20:00,112,0,0,20888,186.5,0,
2025-02-14,2025-02-14 22:25:00,93,2,0,24518,263.63,0,
2025-02-14,2025-02-14 22:30:00,102,0,0,25063,245.72,0,
2025-02-14,2025-02-14 22:35:00,125,0,0,29943,239.54,0,
2025-02-14,2025-02-14 22:40:00,89,3,0,18402,206.76,0,
2025-02-14,2025-02-14 22:45:00,90,0,0,18925,210.28,0,
2025-02-14,2025-02-14 22:50:00,84,2,0,19089,227.25,0,
2025-02-14,2025-02-14 22:55:00,51,0,0,12041,236.1,0,
2025-02-14,2025-02-14 23:00:00,76,0,0,11619,152.88,0,
2025-02-14,2025-02-14 23:05:00,67,1,0,17037,254.28,0,
2025-02-14,2025-02-14 23:10:00,68,3,0,19002,279.44,0,
2025-02-14,2025-02-14 23:15:00,64,0,0,17921,280.02,0,
2025-02-14,2025-02-14 23:20:00,47,0,0,14189,301.89,0,
2025-02-14,2025-02-14 23:25:00,83,0,0,18435,222.11,0,
2025-02-14,2025-02-14 23:30:00,80,1,0,16961,212.01,0,
2025-02-14,2025-02-14 23:35:00,60,0,0,12993,216.55,0,
2025-02-14,2025-02-14 23:40:00,48,0,0,13210,275.21,0,
2025-02-14,2025-02-14 23:45:00,49,0,0,11083,226.18,0,
2025-02-14,2025-02-14 23:50:00,57,1,0,13553,237.77,0,
2025-02-14,2025-02-14 23:55:00,73,0,0,16698,228.74,0,
2025-02-15,2025-02-15 00:00:00,1,0,0,291,291.0,0,
2025-02-15,2025-02-15 00:05:00,26,0,0,5982,230.08,0,
2025-02-15,2025-02-15 00:10:00,41,0,0,10305,251.34,0,
2025-02-15,2025-02-15 00:15:00,13,0,0,3465,266.54,0,
2025-02-15,2025-02-15 00:20:00,7,0,0,1744,249.14,0,
2025-02-15,2025-02-15 00:25:00,25,0,0,4678,187.12,0,
2025-02-15,2025-02-15 00:30:00,13,0,0,3754,288.77,0,
2025-02-15,2025-02-15 00:35:00,34,1,0,9261,272.38,0,
2025-02-15,2025-02-15 00:40:00,16,0,0,3276,204.75,0,
2025-02-15,2025-02-15 00:45:00,37,0,0,8312,224.65,0,
2025-02-15,2025-02-15 00:50:00,35,1,0,7264,207.54,0,
2025-02-15,2025-02-15 00:55:00,5,0,0,1086,217.2,0,
2025-02-15,2025-02-15 01:00:00,23,1,0,4628,201.22,0,
2025-02-15,2025-02-15 01:05:00,16,0,0,3822,238.88,0,
2025-02-15,2025-02-15 01:10:00,30,1,0,6166,205.53,0,
2025-02-15,2025-02-15 01:15:00,21,0,0,4743,225.86,0,
2025-02-15,2025-02-15 01:20:00,38,1,0,7665,201.71,0,
2025-02-15,2025-02-15 01:25:00,24,1,0,4956,206.5,0,
2025-02-15,2025-02-15 01:30:00,19,0,0,4580,241.05,0,
2025-02-15,2025-02-15 01:35:00,30,0,0,8951,298.37,0,
2025-02-15,2025-02-15 01:40:00,27,0,0,6065,224.63,0,
2025-02-15,2025-02-15 01:45:00,23,0,0,3777,164.22,0,
2025-02-15,2025-02-15 01:50:00,31,0,0,6316,203.74,0,
2025-02-15,2025-02-15 01:55:00,22,1,0,5512,250.55,0,
2025-02-15,2025-02-15 02:00:00,21,0,0,4830,230.0,0,
2025-02-15,2025-02-15 02:05:00,37,0,0,9701,262.19,0,
2025-02-15,2025-02-15 02:10:00,28,1,0,5042,180.07,0,
2025-02-15,2025-02-15 02:15:00,46,0,0,13388,291.04,0,
2025-02-15,2025-02-15 02:20:00,22,1,0,4937,224.41,0,
2025-02-15,2025-02-15 02:25:00,155,0,0,33114,213.64,1,spike_actividad
2025-02-15,2025-02-15 02:30:00,23,0,0,5234,227.57,0,
2025-02-15,2025-02-15 02:35:00,21,1,0,3764,179.24,0,
2025-02-15,2025-02-15 02:40:00,36,1,0,10846,301.28,0,
2025-02-15,2025-02-15 02:45:00,15,1,0,3150,210.0,0,
2025-02-15,2025-02-15 02:50:00,27,0,0,7847,290.63,0,
2025-02-15,2025-02-15 02:55:00,29,2,0,5700,196.55,0,
2025-02-15,2025-02-15 03:00:00,25,0,0,5502,220.08,0,
2025-02-15,2025-02-15 03:05:00,30,0,0,7387,246.23,0,
2025-02-15,2025-02-15 03:10:00,22,0,0,6577,298.95,0,
2025-02-15,2025-02-15 03:15:00,31,1,0,5704,184.0,0,
2025-02-15,2025-02-15 03:20:00,41,0,0,9309,227.05,0,
2025-02-15,2025-02-15 03:25:00,38,1,0,6595,173.55,0,
2025-02-15,2025-02-15 03:30:00,18,0,0,4230,235.0,0,
2025-02-15,2025-02-15 03:35:00,36,0,0,5057,140.47,0,
2025-02-15,2025-02-15 03:40:00,44,1,0,10787,245.16,0,
2025-02-15,2025-02-15 03:45:00,25,3,0,6529,261.16,0,
2025-02-15,2025-02-15 03:50:00,52,0,0,13008,250.15,0,
2025-02-15,2025-02-15 03:55:00,45,0,0,9798,217.73,0,
2025-02-15,2025-02-15 04:00:00,50,0,0,10085,201.7,0,
2025-02-15,2025-02-15 04:05:00,31,1,0,7226,233.1,0,
2025-02-15,2025-02-15 04:10:00,46,1,0,13014,282.91,0,
2025-02-15,2025-02-15 04:15:00,65,1,0,14800,227.69,0,
2025-02-15,2025-02-15 04:20:00,42,0,0,11103,264.36,0,
2025-02-15,2025-02-15 04:25:00,55,1,0,14671,266.75,0,
2025-02-15,2025-02-15 04:30:00,56,0,0,14219,253.91,0,
2025-02-15,2025-02-15 04:35:00,60,1,0,13721,228.68,0,
2025-02-15,2025-02-15 04:40:00,64,1,0,13828,216.06,0,
2025-02-15,2025-02-15 04:45:00,78,0,0,26807,343.68,0,
2025-02-15,2025-02-15 04:50:00,71,1,0,17474,246.11,0,
2025-02-15,2025-02-15 04:55:00,81,2,0,18745,231.42,0,
2025-02-15,2025-02-15 05:00:00,82,0,0,17939,218.77,0,
2025-02-15,2025-02-15 05:05:00,72,1,0,16647,231.21,0,
2025-02-15,2025-02-15 05:10:00,74,0,0,20920,282.7,0,
2025-02-15,2025-02-15 05:15:00,77,0,0,15624,202.91,0,
2025-02-15,2025-02-15 05:20:00,97,1,0,23475,242.01,0,
2025-02-15,2025-02-15 05:25:00,109,0,0,23229,213.11,0,
2025-02-15,2025-02-15 05:30:00,83,1,0,18201,219.29,0,
2025-02-15,2025-02-15 05:35:00,100,1,0,13333,133.33,0,
2025-02-15,2025-02-15 05:40:00,127,2,0,30656,241.39,0,
2025-02-15,2025-02-15 05:45:00,93,1,0,20250,217.74,0,
2025-02-15,2025-02-15 05:50:00,157,1,0,41643,265.24,0,
2025-02-15,2025-02-15 05:55:00,114,2,0,29793,261.34,0,
2025-02-15,2025-02-15 06:00:00,71,2,0,16116,226.99,0,
2025-02-15,2025-02-15 06:05:00,98,4,0,26237,267.72,0,
2025-02-15,2025-02-15 06:10:00,140,2,0,39479,281.99,0,
2025-02-15,2025-02-15 06:15:00,104,0,0,29311,281.84,0,
2025-02-15,2025-02-15 06:20:00,101,2,0,18513,183.3,0,
2025-02-15,2025-02-15 06:25:00,171,0,0,49902,291.82,0,
2025-02-15,2025-02-15 06:30:00,156,1,0,39986,256.32,0,
2025-02-15,2025-02-15 06:35:00,136,0,0,44575,327.76,0,
2025-02-15,2025-02-15 06:40:00,161,0,0,46794,290.65,0,
2025-02-15,2025-02-15 06:45:00,152,1,0,33378,219.59,0,
2025-02-15,2025-02-15 06:50:00,154,1,0,47867,310.82,0,
2025-02-15,2025-02-15 06:55:00,194,3,0,41604,214.45,0,
2025-02-15,2025-02-15 07:00:00,215,1,0,40587,188.78,0,
2025-02-15,2025-02-15 07:05:00,179,1,0,48697,272.05,0,
2025-02-15,2025-02-15 07:10:00,198,1,77,41436,209.27,1,burst_5xx
2025-02-15,2025-02-15 07:15:00,191,0,0,50906,266.52,0,
2025-02-15,2025-02-15 07:20:00,230,1,0,48579,211.21,0,
2025-02-15,2025-02-15 07:25:00,203,0,0,57910,285.27,0,
2025-02-15,2025-02-15 07:30:00,210,2,0,62495,297.6,0,
2025-02-15,2025-02-15 07:35:00,312,5,0,79763,255.65,0,
2025-02-15,2025-02-15 07:40:00,267,0,0,43922,164.5,0,
2025-02-15,2025-02-15 07:45:00,315,3,0,69170,219.59,0,
2025-02-15,2025-02-15 07:50:00,251,5,0,45978,183.18,0,
2025-02-15,2025-02-15 07:55:00,236,2,0,47509,201.31,0,
2025-02-15,2025-02-15 08:00:00,284,0,0,55870,196.73,0,
2025-02-15,2025-02-15 08:05:00,309,1,0,72068,233.23,0,
2025-02-15,2025-02-15 08:10:00,365,5,0,98495,269.85,0,
2025-02-15,2025-02-15 08:15:00,333,6,0,81373,244.36,0,
2025-02-15,2025-02-15 08:20:00,275,2,0,66000,240.0,0,
2025-02-15,2025-02-15 08:25:00,279,3,0,67722,242.73,0,
2025-02-15,2025-02-15 08:30:00,273,4,0,67729,248.09,0,
2025-02-15,2025-02-15 08:35:00,340,5,0,85703,252.07,0,
2025-02-15,2025-02-15 08:40:00,328,2,0,101833,310.47,0,
2025-02-15,2025-02-15 08:45:00,326,4,0,86366,264.93,0,
2025-02-15,2025-02-15 08:50:00,308,2,0,65990,214.25,0,
2025-02-15,2025-02-15 08:55:00,360,7,0,95806,266.13,0,
2025-02-15,2025-02-15 09:00:00,324,6,0,87809,271.02,0,
2025-02-15,2025-02-15 09:05:00,400,10,0,93013,232.53,0,
2025-02-15,2025-02-15 09:10:00,421,3,0,113650,269.95,0,
2025-02-15,2025-02-15 09:15:00,350,10,0,102815,293.76,0,
2025-02-15,2025-02-15 09:20:00,344,8,0,91199,265.11,0,
2025-02-15,2025-02-15 09:25:00,445,11,0,109390,245.82,0,
2025-02-15,2025-02-15 09:30:00,500,4,0,147494,294.99,0,
2025-02-15,2025-02-15 09:35:00,394,8,0,93888,238.29,0,
2025-02-15,2025-02-15 09:40:00,410,4,0,111438,271.8,0,
2025-02-15,2025-02-15 09:45:00,394,2,0,113526,288.14,0,
2025-02-15,2025-02-15 09:50:00,439,2,0,134247,305.8,0,
2025-02-15,2025-02-15 09:55:00,406,2,0,103542,255.03,0,
2025-02-15,2025-02-15 10:00:00,383,7,0,111083,290.03,0,
2025-02-15,2025-02-15 10:05:00,487,5,0,154621,317.5,0,
2025-02-15,2025-02-15 10:10:00,447,2,0,122048,273.04,0,
2025-02-15,2025-02-15 10:15:00,382,2,0,116728,305.57,0,
2025-02-15,2025-02-15 10:20:00,364,1,0,90114,247.57,0,
2025-02-15,2025-02-15 10:25:00,413,5,0,109157,264.3,0,
2025-02-15,2025-02-15 10:30:00,452,10,0,131741,291.46,0,
2025-02-15,2025-02-15 10:35:00,448,6,0,85862,191.66,0,
2025-02-15,2025-02-15 10:40:00,342,1,0,104901,306.73,0,
2025-02-15,2025-02-15 10:45:00,449,7,0,106755,237.76,0,
2025-02-15,2025-02-15 10:50:00,378,6,0,89639,237.14,0,
2025-02-15,2025-02-15 10:55:00,438,5,0,102962,235.07,0,
2025-02-15,2025-02-15 11:00:00,433,3,0,139148,321.36,0,
2025-02-15,2025-02-15 11:05:00,494,2,0,167086,338.23,0,
2025-02-15,2025-02-15 11:10:00,427,3,0,120694,282.66,0,
2025-02-15,2025-02-15 11:15:00,389,4,0,71157,182.92,0,
2025-02-15,2025-02-15 11:20:00,457,5,0,154452,337.97,0,
2025-02-15,2025-02-15 11:25:00,409,3,0,110760,270.81,0,
2025-02-15,2025-02-15 11:30:00,422,5,0,99446,235.65,0,
2025-02-15,2025-02-15 11:35:00,410,5,0,134175,327.26,0,
2025-02-15,2025-02-15 11:40:00,417,4,0,84060,201.58,0,
2025-02-15,2025-02-15 11:45:00,480,8,0,166877,347.66,0,
2025-02-15,2025-02-15 11:50:00,384,5,0,128594,334.88,0,
2025-02-15,2025-02-15 11:55:00,377,5,0,97053,257.44,0,
2025-02-15,2025-02-15 12:00:00,469,7,0,102224,217.96,0,
2025-02-15,2025-02-15 12:05:00,377,1,0,90528,240.13,0,
2025-02-15,2025-02-15 12:10:00,396,7,0,56142,141.77,0,
2025-02-15,2025-02-15 12:15:00,383,7,0,107318,280.2,0,
2025-02-15,2025-02-15 12:20:00,425,1,0,124810,293.67,0,
2025-02-15,2025-02-15 12:25:00,519,6,0,121902,234.88,0,
2025-02-15,2025-02-15 12:30:00,435,8,0,130082,299.04,0,
2025-02-15,2025-02-15 12:35:00,520,7,0,87453,168.18,0,
2025-02-15,2025-02-15 12:40:00,397,2,0,126956,319.79,0,
2025-02-15,2025-02-15 12:45:00,335,2,0,66110,197.34,0,
2025-02-15,2025-02-15 12:50:00,447,7,0,90089,201.54,0,
2025-02-15,2025-02-15 12:55:00,428,6,0,121518,283.92,0,
2025-02-15,2025-02-15 13:00:00,329,1,0,89494,272.02,0,
2025-02-15,2025-02-15 13:05:00,417,3,0,103544,248.31,0,
2025-02-15,2025-02-15 13:10:00,339,2,0,88852,262.1,0,
2025-02-15,2025-02-15 13:15:00,429,5,0,117429,273.73,0,
2025-02-15,2025-02-15 13:20:00,345,7,0,483479,1401.39,1,latencia_alta
2025-02-15,2025-02-15 13:25:00,420,6,0,71913,171.22,0,
2025-02-15,2025-02-15 13:30:00,471,2,0,105450,223.89,0,
2025-02-15,2025-02-15 13:35:00,385,5,0,88753,230.53,0,
2025-02-15,2025-02-15 13:40:00,350,3,0,82962,237.03,0,
2025-02-15,2025-02-15 13:45:00,376,4,0,118264,314.53,0,
2025-02-15,2025-02-15 13:50:00,342,2,0,107256,313.61,0,
2025-02-15,2025-02-15 13:55:00,467,3,0,98218,210.32,0,
2025-02-15,2025-02-15 14:00:00,394,6,0,82942,210.51,0,
2025-02-15,2025-02-15 14:05:00,426,1,0,96253,225.95,0,
2025-02-15,2025-02-15 14:10:00,396,8,0,104546,264.01,0,
2025-02-15,2025-02-15 14:15:00,357,5,0,75501,211.49,0,
2025-02-15,2025-02-15 14:20:00,420,6,0,107641,256.29,0,
2025-02-15,2025-02-15 14:25:00,393,5,0,104117,264.93,0,
2025-02-15,2025-02-15 14:30:00,417,3,0,141922,340.34,0,
2025-02-15,2025-02-15 14:35:00,317,8,0,71210,224.64,0,
2025-02-15,2025-02-15 14:40:00,364,2,0,90450,248.49,0,
2025-02-15,2025-02-15 14:45:00,361,1,0,115642,320.34,0,
2025-02-15,2025-02-15 14:50:00,474,1,0,97392,205.47,0,
2025-02-15,2025-02-15 14:55:00,432,4,0,92324,213.71,0,
2025-02-15,2025-02-15 15:00:00,394,2,0,86887,220.53,0,
2025-02-15,2025-02-15 15:05:00,421,8,0,100603,238.96,0,
2025-02-15,2025-02-15 15:10:00,330,5,0,81787,247.84,0,
2025-02-15,2025-02-15 15:15:00,395,7,0,96004,243.05,0,
2025-02-15,2025-02-15 15:20:00,358,5,0,72642,202.91,0,
2025-02-15,2025-02-15 15:25:00,394,6,0,69642,176.76,0,
2025-02-15,2025-02-15 15:30:00,364,3,0,80510,221.18,0,
2025-02-15,2025-02-15 15:35:00,406,7,0,105221,259.17,0,
2025-02-15,2025-02-15 15:40:00,325,4,0,95313,293.27,0,
2025-02-15,2025-02-15 15:45:00,340,2,0,81081,238.47,0,
2025-02-15,2025-02-15 15:50:00,319,4,0,78632,246.5,0,
2025-02-15,2025-02-15 15:55:00,379,2,0,115945,305.92,0,
2025-02-15,2025-02-15 16:00:00,358,2,0,100980,282.07,0,
2025-02-15,2025-02-15 16:05:00,374,6,0,95801,256.15,0,
2025-02-15,2025-02-15 16:10:00,297,4,0,64552,217.35,0,
2025-02-15,2025-02-15 16:15:00,376,3,0,96966,257.89,0,
2025-02-15,2025-02-15 16:20:00,312,5,0,56814,182.1,0,
2025-02-15,2025-02-15 16:25:00,395,3,0,58585,148.32,0,
2025-02-15,2025-02-15 16:30:00,363,4,0,72685,200.23,0,
2025-02-15,2025-02-15 16:35:00,331,4,0,81552,246.38,0,
2025-02-15,2025-02-15 16:40:00,348,5,0,83233,239.18,0,
2025-02-15,2025-02-15 16:45:00,323,1,0,73277,226.86,0,
2025-02-15,2025-02-15 16:50:00,313,1,0,80900,258.47,0,
2025-02-15,2025-02-15 16:55:00,301,4,0,69389,230.53,0,
2025-02-15,2025-02-15 17:00:00,301,0,0,61504,204.33,0,
2025-02-15,2025-02-15 17:05:00,366,7,0,94381,257.87,0,
2025-02-15,2025-02-15 17:10:00,291,2,0,82430,283.26,0,
2025-02-15,2025-02-15 17:15:00,345,5,0,81202,235.37,0,
2025-02-15,2025-02-15 17:20:00,372,2,0,95096,255.63,0,
2025-02-15,2025-02-15 17:25:00,296,3,0,51776,174.92,0,
2025-02-15,2025-02-15 17:30:00,315,4,0,90613,287.66,0,
2025-02-15,2025-02-15 17:35:00,252,4,0,64629,256.46,0,
2025-02-15,2025-02-15 17:40:00,373,5,0,97186,260.55,0,
2025-02-15,2025-02-15 17:45:00,357,2,0,88737,248.56,0,
2025-02-15,2025-02-15 17:50:00,343,8,0,77573,226.16,0,
2025-02-15,2025-02-15 17:55:00,282,7,0,59592,211.32,0,
2025-02-15,2025-02-15 18:00:00,324,5,0,79900,246.6,0,
2025-02-15,2025-02-15 18:05:00,284,5,0,61972,218.21,0,
2025-02-15,2025-02-15 18:10:00,272,2,0,60475,222.33,0,
2025-02-15,2025-02-15 18:15:00,261,4,0,57481,220.23,0,
2025-02-15,2025-02-15 18:20:00,258,3,111,67127,260.18,1,burst_5xx
2025-02-15,2025-02-15 18:25:00,185,2,0,46057,248.96,0,
2025-02-15,2025-02-15 18:30:00,306,3,0,69068,225.71,0,
2025-02-15,2025-02-15 18:35:00,204,7,0,52737,258.51,0,
2025-02-15,2025-02-15 18:40:00,212,2,0,51793,244.31,0,
2025-02-15,2025-02-15 18:45:00,258,4,0,51370,199.11,0,
