eventdate,timestamp_local,actividad,http_4xx,http_5xx,sum_downloadTime,avg_downloadTime
2025-02-25,2025-02-25 02:10:00,18,1,0,4715,261.94
2025-02-25,2025-02-25 02:15:00,9,0,0,2505,278.33
2025-02-25,2025-02-25 02:20:00,14,0,0,3506,250.43
2025-02-25,2025-02-25 02:25:00,20,2,0,5481,274.05
2025-02-25,2025-02-25 02:30:00,12,0,0,3025,252.08
2025-02-25,2025-02-25 02:35:00,14,0,0,3210,229.29
2025-02-25,2025-02-25 02:40:00,20,2,0,5308,265.4
2025-02-25,2025-02-25 02:45:00,21,0,0,5394,256.86
2025-02-25,2025-02-25 02:50:00,15,0,0,3057,203.8
2025-02-25,2025-02-25 02:55:00,27,1,0,7261,268.93
2025-02-25,2025-02-25 03:00:00,20,0,0,5122,256.1
2025-02-25,2025-02-25 03:05:00,17,0,0,4130,242.94
2025-02-25,2025-02-25 03:10:00,17,0,0,4551,267.71
2025-02-25,2025-02-25 03:15:00,16,1,0,4053,253.31
2025-02-25,2025-02-25 03:20:00,17,0,0,5363,315.47
2025-02-25,2025-02-25 03:25:00,21,0,0,4756,226.48
2025-02-25,2025-02-25 03:30:00,26,0,0,6486,249.46
2025-02-25,2025-02-25 03:35:00,34,3,0,8902,261.82
2025-02-25,2025-02-25 03:40:00,26,2,0,6519,250.73
2025-02-25,2025-02-25 03:45:00,25,0,0,7671,306.84
2025-02-25,2025-02-25 03:50:00,32,0,0,7602,237.56
2025-02-25,2025-02-25 03:55:00,28,1,0,8101,289.32
2025-02-25,2025-02-25 04:00:00,26,1,0,7048,271.08
2025-02-25,2025-02-25 04:05:00,23,0,0,5911,257.0
2025-02-25,2025-02-25 04:10:00,30,0,0,6979,232.63
2025-02-25,2025-02-25 04:15:00,34,1,0,8613,253.32
2025-02-25,2025-02-25 04:20:00,33,2,0,9514,288.3
2025-02-25,2025-02-25 04:25:00,40,1,0,10531,263.27
2025-02-25,2025-02-25 04:30:00,27,3,0,7770,287.78
2025-02-25,2025-02-25 04:35:00,34,0,0,8813,259.21
2025-02-25,2025-02-25 04:40:00,29,1,0,8563,295.28
2025-02-25,2025-02-25 04:45:00,39,1,0,9597,246.08
2025-02-25,2025-02-25 04:50:00,31,1,0,7946,256.32
2025-02-25,2025-02-25 04:55:00,33,1,0,9044,274.06
2025-02-25,2025-02-25 05:00:00,35,0,0,9146,261.31
2025-02-25,2025-02-25 05:05:00,47,2,0,11050,235.11
2025-02-25,2025-02-25 05:10:00,57,0,0,11644,204.28
2025-02-25,2025-02-25 05:15:00,41,2,0,10178,248.24
2025-02-25,2025-02-25 05:20:00,38,1,0,10011,263.45
2025-02-25,2025-02-25 05:25:00,37,2,0,9522,257.35
2025-02-25,2025-02-25 05:30:00,38,4,0,9579,252.08
2025-02-25,2025-02-25 05:35:00,58,4,0,17514,301.97
2025-02-25,2025-02-25 05:40:00,36,2,0,10024,278.44
2025-02-25,2025-02-25 05:45:00,47,2,0,9673,205.81
2025-02-25,2025-02-25 05:50:00,44,2,0,12267,278.8
2025-02-25,2025-02-25 05:55:00,60,4,0,15572,259.53
2025-02-25,2025-02-25 06:00:00,50,2,0,13186,263.72
2025-02-25,2025-02-25 06:05:00,49,0,0,14568,297.31
2025-02-25,2025-02-25 06:10:00,53,4,0,11946,225.4
2025-02-25,2025-02-25 06:15:00,65,3,0,15317,235.65
2025-02-25,2025-02-25 06:20:00,45,1,0,12110,269.11
2025-02-25,2025-02-25 06:25:00,59,2,0,13702,232.24
2025-02-25,2025-02-25 06:30:00,53,2,0,13152,248.15
2025-02-25,2025-02-25 06:35:00,59,1,0,15181,257.31
2025-02-25,2025-02-25 06:40:00,58,3,0,12649,218.09
2025-02-25,2025-02-25 06:45:00,53,2,0,12654,238.75
2025-02-25,2025-02-25 06:50:00,57,1,0,14159,248.4
2025-02-25,2025-02-25 06:55:00,67,3,0,12789,190.88
2025-02-25,2025-02-25 07:00:00,56,1,0,15091,269.48
2025-02-25,2025-02-25 07:05:00,62,4,0,16632,268.26
2025-02-25,2025-02-25 07:10:00,76,3,0,20269,266.7
2025-02-25,2025-02-25 07:15:00,56,1,0,13743,245.41
2025-02-25,2025-02-25 07:20:00,73,4,0,17217,235.85
2025-02-25,2025-02-25 07:25:00,69,4,0,17351,251.46
2025-02-25,2025-02-25 07:30:00,56,2,0,12598,224.96
2025-02-25,2025-02-25 07:35:00,81,5,0,18063,223.0
2025-02-25,2025-02-25 07:40:00,69,1,0,17493,253.52
2025-02-25,2025-02-25 07:45:00,72,0,0,18737,260.24
2025-02-25,2025-02-25 07:50:00,89,3,0,20066,225.46
2025-02-25,2025-02-25 07:55:00,83,5,0,20039,241.43
2025-02-25,2025-02-25 08:00:00,82,1,0,26642,324.9
2025-02-25,2025-02-25 08:05:00,89,2,0,24881,279.56
2025-02-25,2025-02-25 08:10:00,73,1,0,18562,254.27
2025-02-25,2025-02-25 08:15:00,77,2,0,18869,245.05
2025-02-25,2025-02-25 08:20:00,71,2,0,14872,209.46
2025-02-25,2025-02-25 08:25:00,82,3,0,21805,265.91
2025-02-25,2025-02-25 08:30:00,71,6,0,13075,184.15
2025-02-25,2025-02-25 08:35:00,75,3,0,17725,236.33
2025-02-25,2025-02-25 08:40:00,91,5,0,23286,255.89
2025-02-25,2025-02-25 08:45:00,83,4,0,25257,304.3
2025-02-25,2025-02-25 08:50:00,90,9,0,27626,306.96
2025-02-25,2025-02-25 08:55:00,74,3,0,14145,191.15
2025-02-25,2025-02-25 09:00:00,88,2,0,23963,272.31
2025-02-25,2025-02-25 09:05:00,94,5,0,27466,292.19
2025-02-25,2025-02-25 09:10:00,100,7,0,26304,263.04
2025-02-25,2025-02-25 09:15:00,86,4,0,26421,307.22
2025-02-25,2025-02-25 09:20:00,94,2,0,24134,256.74
2025-02-25,2025-02-25 09:25:00,101,6,0,24650,244.06
2025-02-25,2025-02-25 09:30:00,110,4,0,27811,252.83
2025-02-25,2025-02-25 09:35:00,97,3,0,22328,230.19
2025-02-25,2025-02-25 09:40:00,85,0,0,22967,270.2
2025-02-25,2025-02-25 09:45:00,124,4,0,33044,266.48
2025-02-25,2025-02-25 09:50:00,111,3,0,30925,278.6
2025-02-25,2025-02-25 09:55:00,94,2,0,24734,263.13
2025-02-25,2025-02-25 10:00:00,123,8,0,27220,221.3
2025-02-25,2025-02-25 10:05:00,92,3,0,22476,244.3
2025-02-25,2025-02-25 10:10:00,128,5,0,38383,299.87
2025-02-25,2025-02-25 10:15:00,127,4,0,34767,273.76
2025-02-25,2025-02-25 10:20:00,113,2,0,26121,231.16
2025-02-25,2025-02-25 10:25:00,118,5,0,26865,227.67
2025-02-25,2025-02-25 10:30:00,102,6,0,22216,217.8
2025-02-25,2025-02-25 10:35:00,105,1,0,27496,261.87
2025-02-25,2025-02-25 10:40:00,124,4,0,34661,279.52
2025-02-25,2025-02-25 10:45:00,107,6,0,23961,223.93
2025-02-25,2025-02-25 10:50:00,112,6,0,29637,264.62
2025-02-25,2025-02-25 10:55:00,112,6,0,29559,263.92
2025-02-25,2025-02-25 11:00:00,114,5,0,25634,224.86
2025-02-25,2025-02-25 11:05:00,100,1,0,20607,206.07
2025-02-25,2025-02-25 11:10:00,106,5,0,29881,281.9
2025-02-25,2025-02-25 11:15:00,120,2,0,27939,232.82
2025-02-25,2025-02-25 11:20:00,116,2,0,24848,214.21
2025-02-25,2025-02-25 11:25:00,114,3,0,31736,278.39
2025-02-25,2025-02-25 11:30:00,105,5,0,25134,239.37
2025-02-25,2025-02-25 11:35:00,110,3,0,30945,281.32
2025-02-25,2025-02-25 11:40:00,126,4,0,31909,253.25
2025-02-25,2025-02-25 11:45:00,133,5,0,33226,249.82
2025-02-25,2025-02-25 11:50:00,116,7,0,29532,254.59
2025-02-25,2025-02-25 11:55:00,134,9,0,32470,242.31
2025-02-25,2025-02-25 12:00:00,120,5,0,30558,254.65
2025-02-25,2025-02-25 12:05:00,127,5,0,29514,232.39
2025-02-25,2025-02-25 12:10:00,107,4,0,24516,229.12
2025-02-25,2025-02-25 12:15:00,105,2,0,27594,262.8
2025-02-25,2025-02-25 12:20:00,119,5,0,29278,246.03
2025-02-25,2025-02-25 12:25:00,129,1,0,35517,275.33
2025-02-25,2025-02-25 12:30:00,125,7,0,34968,279.74
2025-02-25,2025-02-25 12:35:00,126,5,0,35520,281.9
2025-02-25,2025-02-25 12:40:00,121,7,0,35053,289.69
2025-02-25,2025-02-25 12:45:00,116,4,0,32728,282.14
2025-02-25,2025-02-25 12:50:00,100,4,0,20262,202.62
2025-02-25,2025-02-25 12:55:00,131,6,0,37681,287.64
2025-02-25,2025-02-25 13:00:00,124,9,0,32399,261.28
2025-02-25,2025-02-25 13:05:00,116,4,0,34526,297.64
2025-02-25,2025-02-25 13:10:00,114,1,0,36631,321.32
2025-02-25,2025-02-25 13:15:00,150,6,0,33195,221.3
2025-02-25,2025-02-25 13:20:00,130,8,0,30296,233.05
2025-02-25,2025-02-25 13:25:00,138,9,0,36476,264.32
2025-02-25,2025-02-25 13:30:00,101,3,0,24274,240.34
2025-02-25,2025-02-25 13:35:00,127,10,0,30392,239.31
2025-02-25,2025-02-25 13:40:00,111,4,0,27917,251.5
2025-02-25,2025-02-25 13:45:00,131,6,0,29737,227.0
2025-02-25,2025-02-25 13:50:00,103,3,0,25414,246.74
2025-02-25,2025-02-25 13:55:00,111,4,0,30441,274.24
2025-02-25,2025-02-25 14:00:00,121,5,0,33245,274.75
2025-02-25,2025-02-25 14:05:00,129,5,0,31330,242.87
2025-02-25,2025-02-25 14:10:00,122,1,0,31740,260.16
2025-02-25,2025-02-25 14:15:00,142,5,0,40695,286.58
2025-02-25,2025-02-25 14:20:00,118,4,0,30924,262.07
2025-02-25,2025-02-25 14:25:00,125,3,0,33972,271.78
2025-02-25,2025-02-25 14:30:00,125,3,0,32353,258.82
2025-02-25,2025-02-25 14:35:00,132,3,0,43077,326.34
2025-02-25,2025-02-25 14:40:00,107,5,0,28501,266.36
2025-02-25,2025-02-25 14:45:00,117,5,0,28332,242.15
2025-02-25,2025-02-25 14:50:00,108,7,0,28694,265.69
2025-02-25,2025-02-25 14:55:00,120,5,0,27822,231.85
2025-02-25,2025-02-25 15:00:00,117,7,0,27564,235.59
2025-02-25,2025-02-25 15:05:00,138,4,0,45947,332.95
2025-02-25,2025-02-25 15:10:00,99,2,0,27988,282.71
2025-02-25,2025-02-25 15:15:00,131,8,0,33025,252.1
2025-02-25,2025-02-25 15:20:00,122,6,0,32742,268.38
2025-02-25,2025-02-25 15:25:00,109,4,0,32061,294.14
2025-02-25,2025-02-25 15:30:00,91,1,0,24476,268.97
2025-02-25,2025-02-25 15:35:00,109,6,0,25882,237.45
2025-02-25,2025-02-25 15:40:00,115,5,0,29514,256.64
2025-02-25,2025-02-25 15:45:00,107,4,0,21104,197.23
2025-02-25,2025-02-25 15:50:00,91,6,0,24996,274.68
2025-02-25,2025-02-25 15:55:00,113,4,0,32394,286.67
2025-02-25,2025-02-25 16:00:00,117,2,0,30829,263.5
2025-02-25,2025-02-25 16:05:00,105,2,0,22393,213.27
2025-02-25,2025-02-25 16:10:00,106,4,0,25461,240.2
2025-02-25,2025-02-25 16:15:00,101,5,0,22145,219.26
2025-02-25,2025-02-25 16:20:00,100,6,0,24745,247.45
2025-02-25,2025-02-25 16:25:00,123,8,0,27311,222.04
2025-02-25,2025-02-25 16:30:00,86,1,0,27072,314.79
2025-02-25,2025-02-25 16:35:00,83,6,0,18555,223.55
2025-02-25,2025-02-25 16:40:00,98,5,0,22082,225.33
2025-02-25,2025-02-25 16:45:00,73,4,0,21235,290.89
2025-02-25,2025-02-25 16:50:00,98,5,0,25807,263.34
2025-02-25,2025-02-25 16:55:00,97,4,0,23328,240.49
2025-02-25,2025-02-25 17:00:00,94,9,0,26155,278.24
2025-02-25,2025-02-25 17:05:00,83,2,0,20667,249.0
2025-02-25,2025-02-25 17:10:00,90,3,0,25145,279.39
2025-02-25,2025-02-25 17:15:00,98,2,0,17983,183.5
2025-02-25,2025-02-25 17:20:00,92,4,0,25479,276.95
2025-02-25,2025-02-25 17:25:00,94,2,0,22871,243.31
2025-02-25,2025-02-25 17:30:00,85,4,0,16947,199.38
2025-02-25,2025-02-25 17:35:00,73,3,0,18340,251.23
2025-02-25,2025-02-25 17:40:00,76,3,0,22501,296.07
2025-02-25,2025-02-25 17:45:00,83,1,0,22749,274.08
2025-02-25,2025-02-25 17:50:00,79,6,0,24283,307.38
2025-02-25,2025-02-25 17:55:00,74,2,0,19724,266.54
2025-02-25,2025-02-25 18:00:00,95,7,0,25783,271.4
2025-02-25,2025-02-25 18:05:00,76,0,0,18414,242.29
2025-02-25,2025-02-25 18:10:00,83,3,0,16178,194.92
2025-02-25,2025-02-25 18:15:00,85,3,0,21442,252.26
2025-02-25,2025-02-25 18:20:00,60,3,0,18793,313.22
2025-02-25,2025-02-25 18:25:00,85,2,0,23126,272.07
2025-02-25,2025-02-25 18:30:00,59,4,0,15479,262.36
2025-02-25,2025-02-25 18:35:00,63,2,0,15911,252.56
2025-02-25,2025-02-25 18:40:00,63,3,0,16572,263.05
2025-02-25,2025-02-25 18:45:00,66,5,0,14102,213.67
2025-02-25,2025-02-25 18:50:00,56,0,0,12432,222.0
2025-02-25,2025-02-25 18:55:00,61,4,0,15650,256.56
2025-02-25,2025-02-25 19:00:00,78,4,0,23305,298.78
2025-02-25,2025-02-25 19:05:00,63,2,0,16486,261.68
2025-02-25,2025-02-25 19:10:00,64,3,0,15362,240.03
2025-02-25,2025-02-25 19:15:00,54,1,0,10480,194.07
2025-02-25,2025-02-25 19:20:00,63,1,0,15849,251.57
2025-02-25,2025-02-25 19:25:00,60,2,0,18030,300.5
2025-02-25,2025-02-25 19:30:00,51,7,0,12248,240.16
2025-02-25,2025-02-25 19:35:00,53,3,0,14704,277.43
2025-02-25,2025-02-25 19:40:00,60,3,0,15551,259.18
2025-02-25,2025-02-25 19:45:00,68,4,0,14232,209.29
2025-02-25,2025-02-25 19:50:00,57,6,0,14816,259.93
2025-02-25,2025-02-25 19:55:00,50,3,0,14382,287.64
2025-02-25,2025-02-25 20:00:00,55,1,0,12023,218.6
2025-02-25,2025-02-25 20:05:00,57,3,0,17262,302.84
2025-02-25,2025-02-25 20:10:00,57,4,0,12220,214.39
2025-02-25,2025-02-25 20:15:00,35,1,0,7600,217.14
2025-02-25,2025-02-25 20:20:00,48,4,0,11947,248.9
2025-02-25,2025-02-25 20:25:00,41,1,0,12016,293.07
2025-02-25,2025-02-25 20:30:00,43,2,0,11161,259.56
2025-02-25,2025-02-25 20:35:00,41,1,0,12482,304.44
2025-02-25,2025-02-25 20:40:00,54,0,0,17156,317.7
2025-02-25,2025-02-25 20:45:00,39,1,0,9023,231.36
2025-02-25,2025-02-25 20:50:00,39,2,0,9010,231.03
2025-02-25,2025-02-25 20:55:00,39,3,0,9125,233.97
2025-02-25,2025-02-25 21:00:00,47,2,0,11652,247.91
2025-02-25,2025-02-25 21:05:00,40,1,0,8832,220.8
2025-02-25,2025-02-25 21:10:00,39,3,0,10565,270.9
2025-02-25,2025-02-25 21:15:00,36,0,0,8045,223.47
2025-02-25,2025-02-25 21:20:00,36,0,0,7446,206.83
2025-02-25,2025-02-25 21:25:00,35,4,0,10064,287.54
2025-02-25,2025-02-25 21:30:00,22,0,0,5025,228.41
2025-02-25,2025-02-25 21:35:00,43,2,0,13014,302.65
2025-02-25,2025-02-25 21:40:00,30,1,0,7465,248.83
2025-02-25,2025-02-25 21:45:00,27,2,0,6875,254.63
2025-02-25,2025-02-25 21:50:00,30,1,0,6465,215.5
2025-02-25,2025-02-25 21:55:00,24,0,0,5682,236.75
2025-02-25,2025-02-25 22:00:00,28,1,0,5510,196.79
2025-02-25,2025-02-25 22:05:00,27,1,0,7098,262.89
2025-02-25,2025-02-25 22:10:00,22,2,0,6967,316.68
2025-02-25,2025-02-25 22:15:00,21,1,0,5637,268.43
2025-02-25,2025-02-25 22:20:00,30,1,0,5999,199.97
2025-02-25,2025-02-25 22:25:00,22,1,0,6450,293.18
2025-02-25,2025-02-25 22:30:00,30,2,0,8469,282.3
2025-02-25,2025-02-25 22:35:00,26,1,0,6222,239.31
2025-02-25,2025-02-25 22:40:00,27,1,0,7141,264.48
2025-02-25,2025-02-25 22:45:00,27,1,0,6191,229.3
2025-02-25,2025-02-25 22:50:00,26,1,0,6820,262.31
2025-02-25,2025-02-25 22:55:00,27,2,0,7993,296.04
2025-02-25,2025-02-25 23:00:00,29,0,0,7075,243.97
2025-02-25,2025-02-25 23:05:00,19,0,0,4254,223.89
2025-02-25,2025-02-25 23:10:00,20,1,0,5738,286.9
2025-02-25,2025-02-25 23:15:00,13,1,0,2899,223.0
2025-02-25,2025-02-25 23:20:00,12,0,0,3360,280.0
2025-02-25,2025-02-25 23:25:00,20,0,0,5807,290.35
2025-02-25,2025-02-25 23:30:00,14,0,0,3443,245.93
2025-02-25,2025-02-25 23:35:00,20,2,0,3901,195.05
2025-02-25,2025-02-25 23:40:00,16,1,0,4546,284.12
2025-02-25,2025-02-25 23:45:00,12,0,0,2752,229.33
2025-02-25,2025-02-25 23:50:00,7,1,0,1656,236.57
2025-02-25,2025-02-25 23:55:00,11,0,0,3198,290.73
2025-02-26,2025-02-26 00:00:00,11,0,0,2774,252.18
2025-02-26,2025-02-26 00:05:00,11,1,0,3388,308.0
2025-02-26,2025-02-26 00:10:00,10,0,0,2608,260.8
2025-02-26,2025-02-26 00:15:00,5,1,0,1309,261.8
2025-02-26,2025-02-26 00:20:00,9,0,0,2290,254.44
2025-02-26,2025-02-26 00:25:00,7,0,0,1616,230.86
2025-02-26,2025-02-26 00:30:00,17,0,0,4630,272.35
2025-02-26,2025-02-26 00:35:00,7,0,0,1403,200.43
2025-02-26,2025-02-26 00:40:00,9,0,0,2727,303.0
2025-02-26,2025-02-26 00:45:00,15,1,0,2774,184.93
2025-02-26,2025-02-26 00:50:00,5,0,0,1022,204.4
2025-02-26,2025-02-26 00:55:00,9,2,0,2550,283.33
2025-02-26,2025-02-26 01:00:00,13,0,0,2711,208.54
2025-02-26,2025-02-26 01:05:00,14,0,0,3573,255.21
2025-02-26,2025-02-26 01:10:00,15,0,0,3943,262.87
2025-02-26,2025-02-26 01:15:00,16,0,0,4150,259.38
2025-02-26,2025-02-26 01:20:00,8,1,0,1345,168.12
2025-02-26,2025-02-26 01:25:00,14,0,0,3481,248.64
2025-02-26,2025-02-26 01:30:00,8,0,0,2477,309.62
2025-02-26,2025-02-26 01:35:00,15,1,0,4572,304.8
2025-02-26,2025-02-26 01:40:00,14,0,0,3257,232.64
2025-02-26,2025-02-26 01:45:00,20,0,0,5002,250.1
2025-02-26,2025-02-26 01:50:00,13,0,0,3559,273.77
2025-02-26,2025-02-26 01:55:00,12,0,0,3143,261.92
2025-02-26,2025-02-26 02:00:00,18,1,0,4238,235.44
2025-02-26,2025-02-26 02:05:00,18,0,0,5010,278.33
2025-02-26,2025-02-26 02:10:00,20,1,0,5547,277.35
2025-02-26,2025-02-26 02:15:00,20,1,0,3587,179.35
2025-02-26,2025-02-26 02:20:00,16,0,0,3690,230.62
2025-02-26,2025-02-26 02:25:00,32,1,0,7967,248.97
2025-02-26,2025-02-26 02:30:00,17,1,0,4158,244.59
2025-02-26,2025-02-26 02:35:00,21,0,0,4901,233.38
2025-02-26,2025-02-26 02:40:00,10,0,0,2462,246.2
2025-02-26,2025-02-26 02:45:00,33,1,0,7528,228.12
2025-02-26,2025-02-26 02:50:00,21,1,0,4591,218.62
2025-02-26,2025-02-26 02:55:00,21,0,0,5090,242.38
2025-02-26,2025-02-26 03:00:00,27,0,0,6589,244.04
2025-02-26,2025-02-26 03:05:00,27,0,0,5343,197.89
2025-02-26,2025-02-26 03:10:00,19,2,0,5566,292.95
2025-02-26,2025-02-26 03:15:00,19,2,0,5152,271.16
2025-02-26,2025-02-26 03:20:00,23,3,0,5310,230.87
2025-02-26,2025-02-26 03:25:00,22,2,0,5328,242.18
2025-02-26,2025-02-26 03:30:00,30,0,0,9248,308.27
2025-02-26,2025-02-26 03:35:00,27,3,0,6551,242.63
2025-02-26,2025-02-26 03:40:00,20,0,0,5012,250.6
2025-02-26,2025-02-26 03:45:00,21,0,0,6274,298.76
2025-02-26,2025-02-26 03:50:00,18,1,0,4511,250.61
2025-02-26,2025-02-26 03:55:00,47,1,0,10210,217.23
2025-02-26,2025-02-26 04:00:00,27,0,0,6224,230.52
2025-02-26,2025-02-26 04:05:00,36,3,0,9897,274.92
2025-02-26,2025-02-26 04:10:00,29,1,0,6816,235.03
2025-02-26,2025-02-26 04:15:00,27,0,0,5866,217.26
2025-02-26,2025-02-26 04:20:00,32,0,0,7940,248.12
2025-02-26,2025-02-26 04:25:00,33,1,0,8521,258.21
2025-02-26,2025-02-26 04:30:00,32,2,0,7702,240.69
2025-02-26,2025-02-26 04:35:00,39,3,0,12089,309.97
2025-02-26,2025-02-26 04:40:00,36,3,0,9678,268.83
2025-02-26,2025-02-26 04:45:00,33,0,0,8798,266.61
2025-02-26,2025-02-26 04:50:00,37,0,0,8842,238.97
2025-02-26,2025-02-26 04:55:00,30,0,0,6672,222.4
2025-02-26,2025-02-26 05:00:00,45,2,0,12421,276.02
2025-02-26,2025-02-26 05:05:00,40,3,0,10472,261.8
2025-02-26,2025-02-26 05:10:00,48,1,0,10181,212.1
2025-02-26,2025-02-26 05:15:00,35,2,0,8389,239.69
2025-02-26,2025-02-26 05:20:00,37,3,0,7912,213.84
2025-02-26,2025-02-26 05:25:00,39,2,0,9226,236.56
2025-02-26,2025-02-26 05:30:00,53,1,0,14907,281.26
2025-02-26,2025-02-26 05:35:00,43,0,0,11060,257.21
2025-02-26,2025-02-26 05:40:00,38,1,0,8508,223.89
2025-02-26,2025-02-26 05:45:00,38,3,0,7308,192.32
2025-02-26,2025-02-26 05:50:00,47,2,0,11586,246.51
2025-02-26,2025-02-26 05:55:00,54,2,0,17080,316.3
2025-02-26,2025-02-26 06:00:00,51,2,0,14616,286.59
2025-02-26,2025-02-26 06:05:00,56,5,0,13656,243.86
2025-02-26,2025-02-26 06:10:00,52,2,0,13402,257.73
2025-02-26,2025-02-26 06:15:00,61,1,0,15021,246.25
2025-02-26,2025-02-26 06:20:00,58,3,0,12953,223.33
2025-02-26,2025-02-26 06:25:00,44,3,0,12661,287.75
2025-02-26,2025-02-26 06:30:00,54,3,0,13167,243.83
2025-02-26,2025-02-26 06:35:00,71,4,0,21042,296.37
2025-02-26,2025-02-26 06:40:00,51,2,0,12692,248.86
2025-02-26,2025-02-26 06:45:00,59,1,0,14906,252.64
2025-02-26,2025-02-26 06:50:00,68,6,0,17133,251.96
2025-02-26,2025-02-26 06:55:00,63,2,0,16775,266.27
2025-02-26,2025-02-26 07:00:00,70,3,0,16871,241.01
2025-02-26,2025-02-26 07:05:00,66,4,0,18686,283.12
2025-02-26,2025-02-26 07:10:00,59,1,0,13602,230.54
2025-02-26,2025-02-26 07:15:00,71,3,0,16617,234.04
2025-02-26,2025-02-26 07:20:00,55,2,0,13014,236.62
2025-02-26,2025-02-26 07:25:00,73,1,0,15619,213.96
2025-02-26,2025-02-26 07:30:00,91,3,0,21062,231.45
2025-02-26,2025-02-26 07:35:00,76,2,0,16351,215.14
2025-02-26,2025-02-26 07:40:00,73,1,0,20069,274.92
2025-02-26,2025-02-26 07:45:00,71,1,0,13287,187.14
2025-02-26,2025-02-26 07:50:00,82,0,0,20326,247.88
2025-02-26,2025-02-26 07:55:00,97,5,0,29456,303.67
2025-02-26,2025-02-26 08:00:00,76,5,0,17923,235.83
2025-02-26,2025-02-26 08:05:00,76,2,0,19780,260.26
2025-02-26,2025-02-26 08:10:00,86,3,0,20145,234.24
2025-02-26,2025-02-26 08:15:00,70,2,0,18344,262.06
2025-02-26,2025-02-26 08:20:00,87,1,0,22120,254.25
2025-02-26,2025-02-26 08:25:00,87,6,0,22622,260.02
2025-02-26,2025-02-26 08:30:00,80,4,0,18561,232.01
2025-02-26,2025-02-26 08:35:00,78,2,0,17271,221.42
2025-02-26,2025-02-26 08:40:00,108,5,0,33870,313.61
2025-02-26,2025-02-26 08:45:00,84,0,0,25530,303.93
2025-02-26,2025-02-26 08:50:00,92,4,0,20591,223.82
2025-02-26,2025-02-26 08:55:00,94,3,0,26469,281.59
2025-02-26,2025-02-26 09:00:00,89,5,0,25346,284.79
2025-02-26,2025-02-26 09:05:00,84,1,0,18576,221.14
2025-02-26,2025-02-26 09:10:00,100,6,0,25186,251.86
2025-02-26,2025-02-26 09:15:00,76,6,0,18804,247.42
2025-02-26,2025-02-26 09:20:00,89,2,0,18571,208.66
2025-02-26,2025-02-26 09:25:00,103,4,0,29320,284.66
2025-02-26,2025-02-26 09:30:00,114,4,0,33091,290.27
2025-02-26,2025-02-26 09:35:00,86,3,0,22099,256.97
2025-02-26,2025-02-26 09:40:00,99,3,0,24547,247.95
2025-02-26,2025-02-26 09:45:00,93,4,0,23968,257.72
2025-02-26,2025-02-26 09:50:00,87,3,0,21707,249.51
2025-02-26,2025-02-26 09:55:00,105,6,0,29671,282.58
2025-02-26,2025-02-26 10:00:00,103,5,0,23496,228.12
2025-02-26,2025-02-26 10:05:00,99,5,0,19540,197.37
2025-02-26,2025-02-26 10:10:00,101,2,0,23895,236.58
2025-02-26,2025-02-26 10:15:00,119,7,0,28185,236.85
2025-02-26,2025-02-26 10:20:00,113,8,0,33384,295.43
2025-02-26,2025-02-26 10:25:00,102,3,0,27173,266.4
2025-02-26,2025-02-26 10:30:00,134,6,0,31760,237.01
2025-02-26,2025-02-26 10:35:00,120,7,0,31986,266.55
2025-02-26,2025-02-26 10:40:00,107,7,0,29723,277.79
2025-02-26,2025-02-26 10:45:00,147,4,0,36501,248.31
2025-02-26,2025-02-26 10:50:00,148,4,0,39562,267.31
2025-02-26,2025-02-26 10:55:00,118,7,0,32302,273.75
2025-02-26,2025-02-26 11:00:00,116,8,0,29639,255.51
2025-02-26,2025-02-26 11:05:00,113,7,0,29336,259.61
2025-02-26,2025-02-26 11:10:00,99,3,0,23868,241.09
2025-02-26,2025-02-26 11:15:00,124,4,0,26671,215.09
2025-02-26,2025-02-26 11:20:00,115,3,0,29072,252.8
2025-02-26,2025-02-26 11:25:00,121,5,0,30265,250.12
2025-02-26,2025-02-26 11:30:00,121,4,0,33434,276.31
2025-02-26,2025-02-26 11:35:00,110,3,0,28531,259.37
2025-02-26,2025-02-26 11:40:00,112,5,0,28180,251.61
2025-02-26,2025-02-26 11:45:00,113,3,0,24217,214.31
2025-02-26,2025-02-26 11:50:00,107,4,0,33549,313.54
2025-02-26,2025-02-26 11:55:00,122,3,0,30101,246.73
2025-02-26,2025-02-26 12:00:00,104,1,0,21521,206.93
2025-02-26,2025-02-26 12:05:00,106,6,0,26995,254.67
2025-02-26,2025-02-26 12:10:00,136,6,0,33414,245.69
2025-02-26,2025-02-26 12:15:00,112,8,0,24985,223.08
2025-02-26,2025-02-26 12:20:00,127,10,0,30736,242.02
2025-02-26,2025-02-26 12:25:00,134,5,0,34444,257.04
2025-02-26,2025-02-26 12:30:00,146,3,0,30408,208.27
2025-02-26,2025-02-26 12:35:00,125,5,0,33867,270.94
2025-02-26,2025-02-26 12:40:00,116,5,0,28785,248.15
2025-02-26,2025-02-26 12:45:00,115,4,0,23622,205.41
2025-02-26,2025-02-26 12:50:00,126,6,0,33519,266.02
2025-02-26,2025-02-26 12:55:00,112,3,0,24765,221.12
2025-02-26,2025-02-26 13:00:00,115,3,0,35429,308.08
2025-02-26,2025-02-26 13:05:00,113,4,0,33868,299.72
2025-02-26,2025-02-26 13:10:00,130,4,0,35669,274.38
2025-02-26,2025-02-26 13:15:00,119,7,0,32898,276.45
